Image URL,Building Name,Property Description,Street Number,Street Name,Street Suffix,Subdivision,Unit Number,Address,City/Location,Zip Code,Year Built,List Price,MLS Number,Building SqFt,Balcony SF,Bathroom Description,Baths Full,Baths Half,Baths Total,Bed Room Description,Bedrooms
#N/A,THE MEMORIAL,"Wonderful split plan 2 bedroom, 2 bath condo close-in Memorial; reno completed November 2019; updated baths, fresh paint and quality appliances; fireplace and a large balcony, HOA has first right of refusal; 2 mo main! fee paid in advance, 2 mo maint fee, non refun paid into Reserve Fund. Buyer pays $250 Trans Fee & to meet w/Bldg Mgr prior to move in for Bldg Orientation. Pet restrictions. The Memorial offers 24 hr concierge service, controlled access, pool & manicured grounds. Easy access to 1-1 O & 610, min to Galleria & Uptown.",9333,Memorial,Drive,Memorial Condo,409,9333 Memorial Drive Unit#409,Houston,77024,1981,"$419,000",52159862,1617,,"Double Sinks, Primary Bath Shower Only",2,0,2,Split Plan,2
#N/A,DIAMOND BEACH,"BEACHFRONT! UNOBSTRUCTED GULF VIEW! Private balcony. Furnished. Currently managed as a short term vacation rental unit by Ryson Real Estate & Vacation Rentals. Sleeps 6. No pets. Outdoor amenities include a 300 foot pool, 750 ft of moving water lazy river, floating tubes, water slide, 2 hot tubs, tropically landscaped with palm trees & a swim up bar. Indoor amenities include a cinema that seats 35, heated pool, jungle kids club, business center,  game room, 24 hour concierge,  party room, full service bar & state of the art fitness center.",10327,Termini San Luis Pass,Road,Diamond Beach Condos 2010,514,10327 Termini San Luis Pass Road Unit#514,Galveston,77554,2009,"$419,999",72208823,1167,,,2,0,2,,2
#N/A,THE ROYALTON,"This largest one bedroom has been totally renovated, and is offered unfurnished or fully furnished with authentic Italian furniture. Enjoy the fabulous views from both balconies, Oak hardwoods throughout, granite, a built-in bar/wine rack, all new stainless steel appliances, fully equipped kitchen, solar shades, full size washer/dryer, 24-hr Concierge, Service Runners, Limo service, Free Valet, Coffee & Juice Bar, Dry Cleaners, Pool and Spa, Biking, jogging and dog park just across the street",3333,Allen,Parkway,River Oaks,1407,3333 Allen Parkway Unit#1407,Houston,77019,2003,"$420,000",4551282,1328,,Double Sinks,1,0,1,"1 Bedroom Down - Not Primary BR, All Bedrooms Down",1
#N/A,THE MOSAIC ON HERMANN PARK,"Check out this one of a kind condo located on the 7th floor one acre pool deck.  Large terrace. Flex room could be study, 2nd bedroom, tv room! Primary bedroom w/ over sized bathroom! Kitchen opens to living/dining area with breakfast bar. Mosaic offers 24 hour valet, concierge, business center & fitness center. Pool deck with fire pits, outdoor kitchen, hot tub and cabanas. Shuttle service to Med Center.",5925,Almeda,Road,Mosaic Residential North Condo,10708,5925 Almeda Road Unit#10708,Houston,77004,2006,"$424,900",75370440,1262,,,2,0,2,,2
#N/A,LOFTS ON POST OAK,"Upscale condo building in the Galleria area near Whole Foods, shopping, dining, and entertainment. This 2 bedroom, 2 bath unit is located on the fourth floor and has lots of light. Open floor plan with high ceilings, living/dining combo. Master bedroom has private balcony, ensuite bath and large walk in closet. Full service and secured building with valet, two-story fitness center, movie theatre, pool, concierge and assigned parking.",1901,Post Oak,Boulevard,Lofts on Post Oak,401,1901 Post Oak Boulevard Unit#401,Houston,77056,2003,"$425,000",41788314,1504,,"Double Sinks, Primary Bath + Separate Shower",2,0,2,"En-Suite Bath, Split Plan, Walk-In Closet",2
#N/A,OTHER,"Beautiful area with San Jose looking across the city at night time and unit is on 3rd floor and has 3 bedrooms with 3 baths and a maids quarters off the laundry room---also contains family room and living room and a dining room, which property comes complete with furniture and fixtures that are there now----Escazu is called the Beverly Hills of Costa Rica, which has the night life and the shopping and restaurant that you would have in the states,  If you are interested call for an escorted visit and a very nice 24 hr security guard at entrance to property.",600,El Montaserio,,El Montaserio,302,600 El Montaserio Unit#302,Escazu Costa Rica,77000,2012,"$425,000",62363636,2400,100,Shower Only,3,0,3,,3
#N/A,GREENWAY,"3 bedroom 2 bath unit in Greenway plaza area.  It offers living room w/large windows. Balcony w/nice views.  Hardwood flooring in Living & Dinning. Kitchen w/stainless steel appliances.  The Greennway is full service building including valet parking, porter, 24 hours security. Two assigned car parking. Location close to Galleria, Medical center & downtown.",14,Greenway,Plaza,Greenway Condo,4R,14 Greenway Plaza Unit#4R,Houston,77046,1980,"$425,000",3850246,1937,,,2,0,2,"1 Bedroom Down - Not Primary BR, All Bedrooms Down, Primary Bed - 1st Floor",3
#N/A,FOUR LEAF TOWERS,"P E R F E C T  L O C A T I O N! Contemporary & classic building located at the heart of Galleria area, designed by renowned architect Cesar Pelli. The towers stand along the most prestigious area of town and have become an iconic part of the district enhancing visual appeal and international prestige. 5 star management services keep the building flawlessly operational. Walking distance to restaurants and shopping. Maintenance includes cable, water, trash, common area insurance, valet parking & more. Highly secured with on site guard, security cameras &  concierge. Exceptional amenities include Olympic size pool, tennis courts, additional storage areas inside. Housekeeping available (at extra cost). First floor has a spacious lobby with concierge desk, large party room available to all residents, newly renovated @ fully equipped health clubs w/separate men’s/women’s saunas & bathrooms, two service elevators, garage elevator, security station, resident mail boxes, and management offices.",5110,San Felipe,Street,Four Leaf Towers Condo 22nd Am,156,5110 San Felipe Street Unit#156,Houston,77056,1981,"$425,000",15788091,1675,,Primary Bath + Separate Shower,2,1,2.1,,2
#N/A,FOUR LEAF TOWERS,"P E R F E C T L O C A T I O N! Contemporary & classic building located at the heart of Galleria area, designed by renowned architect Cesar Pelli. The towers stand along the most prestigious area of town and have become an iconic part of the district enhancing visual appeal and international prestige. 5 star management services keep the building flawlessly operational. Walking distance to restaurants and shopping. Maintenance includes cable, water, trash, common area insurance, valet parking & more. Highly secured with on site guard, security cameras & concierge. Exceptional amenities include Olympic size pool, tennis courts, additional storage areas inside. Housekeeping available (at extra cost). First floor has a spacious lobby with concierge desk, large party room available to all residents, newly renovated @ fully equipped health clubs w/separate men’s/women’s saunas & bathrooms, two service elevators, garage elevator, security station, resident mail boxes, and management offices.",5110,San Felipe,Street,Four Leaf Towers Condo 22nd Am,122W,5110 San Felipe Street Unit#122W,Houston,77056,1981,"$425,000",21392660,1675,,"Double Sinks, Primary Bath + Separate Shower",2,1,2.1,,2
#N/A,MARLOWE,"New construction in Downtown Houston.  93 residences with 1,2, and 3 bedrooms. Building features 24hr concierge, valet parking, private garages available, Pied-A-Terre for guests, Starlight Pool, fitness center,  massage room, sauna, and fire pit. Standard features: 10ft ceilings with 10ft of glass, PEDINI Cabinets, hardwood floors in living area. Steps away from Discovery Green, Toyota Center, House of Blues, Phoenicia and MORE!",1211,Caroline,,Marlowe,1006,1211 Caroline Unit#1006,Houston,77002,2018,"$425,000",54845497,989,,"Double Sinks, Primary Bath Shower Only, Tub w/shower",2,0,2,Primary Bed - 1st Floor,2
#N/A,RISE LOFTS,"Located right in the heart of Midtown, this stunning example of luxury offers a modern twist in this much sought after neighborhood off of Montrose Blvd. This gorgeous and spacious highrise has a rooftop common area with a stunning pool, and views sure to amaze from the ninth floor of the unit!! Take a look before it's gone! Perfect for investors!",2000,Bagby,Street,Rise Condo,9416,2000 Bagby Street Unit#9416,Houston,77002,2004,"$427,000",16595788,1884,,Two Primary Baths,2,0,2,"Primary Bed - 1st Floor, Primary Bed - 2nd Floor",2
#N/A,3525 SAGE CONDOMINIUMS,"A GORGEOUS ''PRESIDENTIAL SUITE'' INSIDE THE LOOP! THE UNIT IS TRULY UPGRADED AND FURNISHED THAT WERE COMBINED. THIS IS AN UNIQUE SUITE IN THE WHOLE BUILDING. FULLY COME WITH EVERYTHING YOU NEEDED. 2 BEDROOMS, 1 STUDY, 2.5 BATHS! ONE OF THE LARGEST UNITS IN 3525 SAGE BUILDING WITH GALLERIA/SAGE VIEWS. COMPLETE WITH FURNITURE, WASHER/DRYER, STOVE/OVEN, TV SET  & REFRIGERATOR! 24 HR CONCIERGE, GATED ENTRY, 2 ASSIGNED PARKING SPACES, AND REMOTE; WITHIN WALKING DISTANCE FROM THE GALLERIA. A MUST SEE!",3525,Sage Rd,Road,Sage Street Condo,1512,3525 Sage Rd Road Unit#1512,Houston,77056,1985,"$428,000",45271351,1928,,,2,1,2.1,"2 Bedrooms Down, All Bedrooms Down",2
#N/A,THE EMERALD BY THE SEA,"AMAZING VIEWS OF THE BEACH! This condo unlike most, comes w/2 assigned prk spaces #85 & 87, conveniently located by access door and 1 storage unit S2 just inside main door.  If you're ready to live the carefree world of no yard maintenance, swim and enjoy the oversized hot tub, utilize the amenities such as theatre, fitness and recreation rooms, look no further! The Emerald is all in class of its own. Parking garage has new garage gates for access to homeowners assigned parking spaces and there's also an abundance of guest parking outside the assigned area. This home has crown moulding, tile flooring, custom racks in closets, new carpeting, and granite countertops and all new appliances. A/C and dryer filters cleaned monthly/part of HOA fee avg light bill is $85/mo.",500,Seawall,Boulevard,Emerald By The Sea Condo,1009,500 Seawall Boulevard Unit#1009,Galveston,77550,2006,"$429,000",79461199,1207,,,2,0,2,,3
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,7-5,1 Innovation Circle Unit#7-5,Bryan,77807,,"$429,000",8756766,990,,,1,1,1.1,,1
#N/A,5000 MONTROSE @ THE MUSEUM,"Inner loop living at its finest! Experience the very best of condo living at 5000 Montrose Boulevard #9G. Just minutes from a variety of restaurants and shopping options, the building also sits directly across the Museum of Fine Arts and is within 1.5 miles of 19 other museums. With breathtaking views of Downtown and the Museum District from its oversized balcony, this property's 2 beds & 2 baths are spread over 1,549 sqft of parquet wood floors. Relax and retire to the primary bedroom with a walk-in closet & a bathroom with a separate tub and shower. The kitchen includes lovely built-ins & a breakfast nook for your lazy weekend mornings. The living room with built-in shelving and large windows receives plenty of natural light. Crown molding, track lights, & wood blinds add to the unit's overall ambiance. The building amenities offer residents a landscaped outdoor swimming pool, hot tub, rooftop garden, & fabulous perks like concierge & porter services, & valet parking. A must-see!",5000,Montrose,Boulevard,Montrose/Museum Condo,9G,5000 Montrose Boulevard Unit#9G,Houston,77006,1982,"$429,900",2666289,1549,132,"Disabled Access, Double Sinks, Primary Bath Shower Only, Tub w/shower, Vanity Area",2,0,2,"2 Bedrooms Down, En-Suite Bath, Primary Bed - 1st Floor, Walk-In Closet",2
